zone_id,all,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
65,164.0,9.0,4.0,5.0,3.0,2.0,0.0,4.0,4.0,2.0,2.0,7.0,9.0,8.0,8.0,15.0,13.0,15.0,12.0,7.0,5.0,9.0,8.0,7.0,6.0
66,55.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,7.0,7.0,3.0,7.0,1.0,2.0,4.0,0.0,3.0,4.0,2.0
67,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68,4024.0,199.0,202.0,226.0,244.0,135.0,58.0,51.0,81.0,113.0,122.0,172.0,183.0,247.0,237.0,250.0,220.0,181.0,136.0,157.0,140.0,203.0,197.0,150.0,120.0
69,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,5.0,3.0,1.0,0.0,2.0,2.0,5.0,3.0,2.0,2.0
70,18.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0
72,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,1276.0,30.0,26.0,12.0,15.0,22.0,23.0,31.0,28.0,23.0,39.0,45.0,54.0,54.0,49.0,64.0,65.0,64.0,88.0,104.0,78.0,91.0,108.0,85.0,78.0
75,1782.0,31.0,27.0,13.0,16.0,25.0,32.0,41.0,65.0,94.0,74.0,82.0,88.0,112.0,93.0,100.0,93.0,108.0,113.0,120.0,98.0,99.0,85.0,80.0,93.0
76,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,4.0,4.0
77,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0
78,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0
79,4541.0,411.0,359.0,264.0,204.0,129.0,38.0,61.0,80.0,113.0,138.0,132.0,163.0,206.0,251.0,219.0,243.0,216.0,195.0,176.0,157.0,211.0,207.0,210.0,158.0
80,47.0,4.0,6.0,3.0,3.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,4.0,2.0,3.0
81,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
82,122.0,4.0,3.0,8.0,11.0,14.0,7.0,3.0,4.0,3.0,0.0,2.0,0.0,4.0,0.0,4.0,2.0,5.0,2.0,6.0,9.0,13.0,8.0,4.0,6.0
83,30.0,3.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
86,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,719.0,22.0,16.0,10.0,5.0,5.0,7.0,25.0,29.0,18.0,34.0,35.0,45.0,62.0,52.0,54.0,48.0,35.0,34.0,38.0,31.0,25.0,38.0,25.0,26.0
88,367.0,12.0,8.0,6.0,5.0,7.0,1.0,6.0,8.0,6.0,10.0,11.0,11.0,20.0,32.0,22.0,25.0,35.0,21.0,19.0,26.0,20.0,25.0,17.0,14.0
89,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0
90,2315.0,102.0,92.0,80.0,70.0,53.0,31.0,65.0,60.0,78.0,92.0,113.0,116.0,151.0,160.0,134.0,127.0,122.0,103.0,89.0,95.0,117.0,101.0,82.0,82.0
91,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,5.0,1.0
92,13.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0
93,16.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0
95,23.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0
96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97,157.0,9.0,5.0,2.0,1.0,0.0,1.0,2.0,4.0,1.0,3.0,5.0,4.0,12.0,8.0,10.0,4.0,11.0,5.0,5.0,8.0,6.0,11.0,18.0,22.0
98,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,3242.0,122.0,87.0,61.0,14.0,15.0,29.0,65.0,46.0,27.0,48.0,63.0,91.0,104.0,84.0,78.0,85.0,143.0,164.0,300.0,334.0,350.0,345.0,352.0,235.0
