zone_id,all,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
134,22.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0
135,27.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0
136,24.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0
137,2259.0,98.0,82.0,66.0,47.0,30.0,21.0,74.0,93.0,52.0,62.0,75.0,102.0,123.0,108.0,114.0,122.0,99.0,98.0,121.0,123.0,146.0,161.0,134.0,108.0
138,219.0,4.0,1.0,1.0,4.0,17.0,20.0,23.0,29.0,23.0,20.0,17.0,17.0,10.0,11.0,10.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
139,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
140,2649.0,78.0,67.0,42.0,30.0,19.0,13.0,61.0,106.0,84.0,82.0,137.0,169.0,175.0,140.0,143.0,149.0,139.0,133.0,130.0,141.0,161.0,203.0,142.0,105.0
141,4065.0,124.0,103.0,78.0,53.0,30.0,25.0,41.0,75.0,117.0,144.0,183.0,217.0,249.0,233.0,246.0,278.0,241.0,218.0,208.0,245.0,287.0,287.0,224.0,159.0
142,4928.0,99.0,91.0,55.0,32.0,33.0,64.0,127.0,191.0,373.0,452.0,245.0,191.0,227.0,237.0,242.0,286.0,286.0,281.0,313.0,273.0,277.0,202.0,224.0,127.0
143,2426.0,68.0,66.0,26.0,37.0,19.0,8.0,33.0,47.0,81.0,83.0,117.0,129.0,143.0,147.0,156.0,178.0,174.0,137.0,110.0,130.0,136.0,183.0,130.0,88.0
144,1315.0,72.0,55.0,49.0,25.0,17.0,2.0,8.0,16.0,16.0,26.0,48.0,83.0,82.0,106.0,98.0,91.0,88.0,73.0,75.0,60.0,70.0,58.0,52.0,45.0
145,382.0,25.0,25.0,17.0,21.0,21.0,11.0,5.0,3.0,4.0,4.0,2.0,18.0,12.0,11.0,19.0,25.0,22.0,9.0,13.0,21.0,19.0,20.0,27.0,28.0
146,239.0,13.0,17.0,8.0,10.0,10.0,6.0,6.0,9.0,4.0,3.0,6.0,11.0,6.0,7.0,9.0,14.0,12.0,9.0,5.0,10.0,11.0,24.0,13.0,16.0
147,41.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,6.0,2.0,1.0,3.0,1.0,3.0,6.0
148,1606.0,138.0,156.0,119.0,64.0,36.0,9.0,12.0,13.0,24.0,28.0,41.0,55.0,71.0,70.0,60.0,77.0,78.0,68.0,74.0,81.0,83.0,82.0,96.0,71.0
149,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
150,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1904.0,59.0,48.0,23.0,28.0,21.0,13.0,24.0,28.0,47.0,52.0,99.0,88.0,99.0,106.0,131.0,136.0,140.0,109.0,107.0,116.0,122.0,131.0,121.0,56.0
152,403.0,23.0,13.0,14.0,15.0,8.0,6.0,7.0,12.0,8.0,9.0,20.0,14.0,14.0,12.0,16.0,20.0,24.0,21.0,22.0,27.0,23.0,17.0,28.0,30.0
153,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
157,78.0,6.0,5.0,2.0,7.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,3.0,3.0,3.0,7.0,3.0,5.0
158,1407.0,83.0,68.0,60.0,33.0,10.0,2.0,7.0,11.0,36.0,29.0,46.0,57.0,58.0,73.0,70.0,118.0,94.0,85.0,81.0,95.0,83.0,70.0,85.0,53.0
159,85.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,3.0,5.0,5.0,10.0,3.0,4.0,6.0,5.0,14.0
160,46.0,5.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0
161,4762.0,81.0,54.0,28.0,18.0,25.0,30.0,60.0,132.0,187.0,203.0,191.0,236.0,303.0,394.0,370.0,387.0,348.0,322.0,311.0,281.0,264.0,216.0,215.0,106.0
162,4674.0,129.0,119.0,27.0,25.0,20.0,19.0,51.0,99.0,155.0,239.0,318.0,337.0,399.0,386.0,320.0,263.0,238.0,222.0,195.0,230.0,256.0,275.0,220.0,132.0
163,3259.0,92.0,51.0,30.0,30.0,28.0,46.0,69.0,72.0,98.0,85.0,81.0,67.0,138.0,181.0,198.0,203.0,238.0,223.0,205.0,261.0,293.0,258.0,188.0,124.0
164,4036.0,131.0,75.0,68.0,46.0,38.0,48.0,92.0,106.0,127.0,166.0,197.0,223.0,244.0,244.0,252.0,268.0,242.0,217.0,238.0,256.0,219.0,214.0,203.0,122.0
165,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
166,1158.0,35.0,43.0,25.0,22.0,15.0,9.0,22.0,28.0,26.0,35.0,64.0,61.0,43.0,53.0,65.0,89.0,85.0,98.0,58.0,52.0,55.0,75.0,59.0,41.0
167,53.0,2.0,0.0,3.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,6.0,1.0,3.0,4.0,10.0,2.0,1.0,4.0
168,220.0,27.0,8.0,13.0,14.0,11.0,6.0,4.0,4.0,6.0,5.0,6.0,2.0,1.0,3.0,8.0,7.0,7.0,12.0,20.0,10.0,10.0,11.0,11.0,14.0
169,49.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,11.0,4.0,3.0,5.0,3.0,3.0
170,4727.0,162.0,140.0,91.0,83.0,55.0,28.0,69.0,114.0,139.0,210.0,265.0,353.0,385.0,360.0,261.0,257.0,177.0,195.0,214.0,219.0,256.0,253.0,275.0,166.0
171,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,90.0,7.0,12.0,10.0,9.0,6.0,1.0,0.0,2.0,3.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,6.0,7.0,5.0,6.0
174,21.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,35.0,3.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,0.0,3.0
178,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,300.0,22.0,22.0,21.0,20.0,16.0,6.0,4.0,1.0,2.0,6.0,5.0,2.0,9.0,9.0,9.0,10.0,14.0,14.0,14.0,13.0,10.0,9.0,36.0,26.0
180,12.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
181,320.0,16.0,18.0,15.0,9.0,10.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,17.0,15.0,21.0,21.0,13.0,19.0,16.0,13.0,22.0,22.0,24.0,22.0
182,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,2.0,3.0,2.0
183,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0
186,4451.0,240.0,141.0,84.0,51.0,56.0,63.0,155.0,140.0,189.0,290.0,260.0,320.0,301.0,304.0,193.0,182.0,195.0,171.0,201.0,236.0,216.0,172.0,194.0,97.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,84.0,6.0,5.0,5.0,5.0,6.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,2.0,4.0,4.0,2.0,3.0,8.0,6.0,8.0
189,104.0,9.0,10.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,8.0,4.0,2.0,6.0,7.0,4.0,4.0,1.0,0.0,3.0,7.0,13.0,6.0
190,16.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
191,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
192,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
193,99.0,4.0,5.0,5.0,2.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,2.0,7.0,4.0,6.0,7.0,3.0,3.0,7.0,9.0,10.0
194,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
195,36.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,0.0,0.0,5.0,0.0,4.0,3.0
196,53.0,6.0,4.0,2.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0
197,36.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0
198,86.0,9.0,10.0,5.0,9.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,7.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0
201,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,107.0,8.0,5.0,5.0,3.0,5.0,0.0,2.0,0.0,1.0,2.0,7.0,2.0,4.0,3.0,9.0,8.0,7.0,4.0,2.0,2.0,4.0,8.0,6.0,10.0
203,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,27.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0
206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,11.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
209,407.0,23.0,13.0,13.0,16.0,5.0,6.0,4.0,2.0,6.0,8.0,22.0,21.0,28.0,25.0,25.0,24.0,29.0,23.0,25.0,22.0,22.0,14.0,21.0,10.0
210,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
211,985.0,35.0,23.0,27.0,19.0,12.0,5.0,10.0,7.0,22.0,33.0,43.0,46.0,72.0,60.0,79.0,72.0,67.0,64.0,62.0,52.0,47.0,52.0,50.0,26.0
212,31.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0
213,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0
214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
215,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0
216,55.0,4.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,0.0,5.0,5.0,2.0,3.0,2.0,8.0
217,74.0,5.0,1.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,4.0,4.0,0.0,5.0,6.0,2.0,7.0,11.0,6.0
218,24.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0
219,32.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,3.0,2.0
220,36.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0
223,383.0,30.0,33.0,27.0,19.0,20.0,13.0,5.0,5.0,5.0,11.0,11.0,8.0,13.0,6.0,11.0,12.0,19.0,15.0,9.0,13.0,8.0,14.0,41.0,35.0
224,955.0,45.0,27.0,28.0,24.0,16.0,7.0,11.0,6.0,13.0,24.0,20.0,33.0,44.0,48.0,52.0,52.0,58.0,42.0,56.0,55.0,82.0,81.0,80.0,51.0
225,189.0,24.0,20.0,8.0,12.0,15.0,4.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,6.0,4.0,9.0,7.0,5.0,13.0,12.0,15.0,12.0
226,516.0,42.0,46.0,29.0,31.0,48.0,12.0,10.0,9.0,5.0,8.0,12.0,15.0,12.0,19.0,17.0,18.0,22.0,12.0,16.0,15.0,22.0,30.0,38.0,28.0
227,21.0,2.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0
228,52.0,6.0,6.0,6.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,4.0
229,3399.0,110.0,74.0,57.0,25.0,24.0,9.0,20.0,49.0,72.0,57.0,125.0,161.0,189.0,209.0,250.0,276.0,229.0,187.0,202.0,229.0,250.0,281.0,197.0,117.0
230,5112.0,118.0,100.0,84.0,46.0,38.0,52.0,74.0,81.0,91.0,95.0,125.0,110.0,163.0,275.0,346.0,360.0,441.0,395.0,436.0,510.0,360.0,334.0,295.0,183.0
231,1783.0,99.0,59.0,52.0,24.0,14.0,8.0,16.0,21.0,36.0,66.0,75.0,110.0,119.0,132.0,135.0,115.0,146.0,101.0,86.0,86.0,89.0,71.0,76.0,47.0
232,816.0,56.0,38.0,32.0,22.0,23.0,6.0,5.0,14.0,17.0,18.0,21.0,27.0,25.0,32.0,39.0,51.0,58.0,51.0,41.0,41.0,47.0,49.0,51.0,52.0
233,2130.0,95.0,84.0,46.0,34.0,31.0,9.0,26.0,30.0,36.0,59.0,78.0,98.0,129.0,115.0,106.0,102.0,108.0,110.0,132.0,151.0,137.0,164.0,147.0,103.0
234,2799.0,98.0,62.0,56.0,42.0,35.0,12.0,22.0,57.0,71.0,90.0,124.0,157.0,173.0,177.0,168.0,217.0,200.0,152.0,175.0,159.0,155.0,168.0,147.0,82.0
235,53.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,9.0,5.0,5.0,2.0,2.0,6.0
236,5567.0,145.0,87.0,71.0,43.0,22.0,29.0,52.0,126.0,170.0,200.0,314.0,396.0,411.0,363.0,342.0,428.0,413.0,369.0,270.0,297.0,348.0,323.0,235.0,113.0
237,5133.0,86.0,66.0,53.0,33.0,20.0,14.0,65.0,134.0,191.0,212.0,242.0,311.0,466.0,368.0,430.0,364.0,393.0,312.0,269.0,270.0,300.0,265.0,158.0,111.0
238,4370.0,132.0,108.0,62.0,45.0,29.0,30.0,44.0,96.0,146.0,181.0,236.0,263.0,264.0,236.0,251.0,292.0,329.0,276.0,237.0,231.0,259.0,280.0,226.0,117.0
239,4732.0,110.0,90.0,51.0,49.0,33.0,47.0,152.0,183.0,224.0,208.0,197.0,257.0,221.0,243.0,326.0,297.0,326.0,236.0,254.0,264.0,263.0,318.0,240.0,143.0
240,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,24.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0
242,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
243,305.0,20.0,17.0,13.0,12.0,9.0,3.0,1.0,2.0,2.0,3.0,12.0,6.0,12.0,7.0,7.0,15.0,18.0,16.0,18.0,24.0,18.0,25.0,24.0,21.0
244,634.0,33.0,41.0,33.0,24.0,16.0,15.0,20.0,16.0,16.0,14.0,19.0,21.0,13.0,21.0,22.0,25.0,36.0,39.0,30.0,26.0,42.0,30.0,44.0,38.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,2036.0,135.0,104.0,96.0,69.0,32.0,28.0,40.0,55.0,71.0,69.0,90.0,106.0,113.0,120.0,87.0,94.0,88.0,114.0,98.0,64.0,90.0,103.0,89.0,81.0
247,81.0,4.0,1.0,5.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,4.0,6.0,6.0,6.0,10.0,2.0,1.0,3.0,9.0
248,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,5.0,1.0,0.0,2.0,1.0,2.0
249,2131.0,135.0,81.0,71.0,46.0,26.0,6.0,16.0,23.0,33.0,35.0,48.0,91.0,120.0,126.0,123.0,122.0,126.0,131.0,143.0,135.0,150.0,140.0,114.0,90.0
250,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0
251,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,18.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
253,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
254,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0
255,290.0,26.0,20.0,22.0,17.0,13.0,3.0,2.0,2.0,4.0,6.0,6.0,12.0,13.0,8.0,19.0,19.0,14.0,10.0,17.0,11.0,13.0,12.0,11.0,10.0
256,343.0,32.0,35.0,30.0,14.0,14.0,5.0,0.0,2.0,3.0,9.0,7.0,11.0,7.0,9.0,18.0,15.0,14.0,14.0,12.0,12.0,14.0,22.0,22.0,22.0
257,38.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0
258,21.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0
259,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0
260,300.0,26.0,29.0,17.0,18.0,26.0,7.0,4.0,8.0,9.0,12.0,8.0,10.0,7.0,13.0,10.0,5.0,7.0,11.0,9.0,14.0,6.0,13.0,15.0,16.0
261,766.0,27.0,23.0,14.0,16.0,8.0,6.0,5.0,8.0,19.0,26.0,50.0,51.0,69.0,64.0,62.0,55.0,49.0,28.0,30.0,31.0,30.0,39.0,35.0,21.0
262,2486.0,86.0,68.0,44.0,22.0,21.0,8.0,17.0,38.0,59.0,65.0,104.0,169.0,169.0,126.0,124.0,186.0,159.0,118.0,128.0,125.0,190.0,197.0,155.0,108.0
263,3496.0,125.0,109.0,92.0,56.0,33.0,28.0,24.0,78.0,112.0,135.0,180.0,216.0,201.0,180.0,173.0,220.0,175.0,186.0,171.0,196.0,217.0,242.0,223.0,124.0
